town,ward,precinct,office,district,party,candidate,votes
Foxborough,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Montague,,,President,,Libertarian,L. Neil Smith,0
Dover,,,President,,Democratic,No Preference,3
Sudbury,,,President,,Libertarian,L. Neil Smith,1
Leverett,,,President,,Libertarian,No Preference,0
Dover,,,President,,Democratic,All Others,3
Ludlow,,,President,,Libertarian,No Preference,0
Winchester,,,President,,Libertarian,Harry Browne,4
Wales,,,President,,Democratic,No Preference,1
Amesbury,,,President,,Democratic,No Preference,25
Maynard,,,President,,Republican,Alan Keyes,21
Gosnold,,,President,,Republican,John McCain,16
Wakefield,,,President,,Libertarian,All Others,1
Norwell,,,President,,Libertarian,Kip Lee,0
Stockbridge,,,President,,Republican,George W. Bush,61
Plainfield,,,President,,Democratic,Total Votes Cast,76
Somerset,,,President,,Republican,Steve Forbes,1
Boston,,,President,,Democratic,Total Votes Cast,55838
Leicester,,,President,,Republican,Steve Forbes,2
Athol,,,President,,Libertarian,David Lynn Hollist,0
Royalston,,,President,,Republican,Steve Forbes,2
Pepperell,,,President,,Libertarian,Blank Votes,2
Maynard,,,President,,Democratic,All Others,3
Needham,,,President,,Libertarian,Harry Browne,2
Holliston,,,President,,Democratic,No Preference,12
Montgomery,,,President,,Republican,George W. Bush,42
Needham,,,President,,Libertarian,L. Neil Smith,0
Quincy,,,President,,Democratic,No Preference,322
Great Barrington,,,President,,Republican,George W. Bush,104
Greenfield,,,President,,Libertarian,Blank Votes,0
Quincy,,,President,,Libertarian,"Edison P. McDaniels, Sr.",1
Kingston,,,President,,Libertarian,David Lynn Hollist,0
Harwich,,,President,,Republican,Alan Keyes,42
Petersham,,,President,,Republican,Steve Forbes,1
Rehoboth,,,President,,Republican,All Others,2
Holden,,,President,,Libertarian,Total Votes Cast,2
Taunton,,,President,,Democratic,No Preference,78
Barnstable,,,President,,Libertarian,L. Neil Smith,0
Sandwich,,,President,,Democratic,Al Gore,816
Gill,,,President,,Libertarian,L. Neil Smith,0
Holbrook,,,President,,Republican,No Preference,1
Medfield,,,President,,Republican,Orrin Hatch,2
Marshfield,,,President,,Democratic,All Others,24
Clarksburg,,,President,,Republican,George W. Bush,30
Brookfield,,,President,,Republican,Total Votes Cast,298
Florida,,,President,,Democratic,Blank Votes,0
S. Hadley,,,President,,Republican,Total Votes Cast,1315
Wakefield,,,President,,Libertarian,Kip Lee,0
Ashland,,,President,,Republican,George W. Bush,344
Merrimac,,,President,,Democratic,Bill Bradley,204
Sherborn,,,President,,Libertarian,All Others,0
Palmer,,,President,,Libertarian,All Others,0
Millbury,,,President,,Republican,Orrin Hatch,0
Randolph,,,President,,Libertarian,Total Votes Cast,1
Holyoke,,,President,,Libertarian,Blank Votes,0
Palmer,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Wilmington,,,President,,Democratic,Blank Votes,37
Granby,,,President,,Libertarian,Blank Votes,0
Westhampton,,,President,,Republican,All Others,0
Lynn,,,President,,Libertarian,Harry Browne,5
Chicopee,,,President,,Democratic,Blank Votes,41
Halifax,,,President,,Republican,Blank Votes,6
Yarmouth,,,President,,Democratic,Total Votes Cast,2126
W. Boylston,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Mansfield,,,President,,Democratic,All Others,13
Attleboro,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",6
Raynham,,,President,,Libertarian,No Preference,1
Auburn,,,President,,Democratic,Blank Votes,9
Rochester,,,President,,Republican,Gary Bauer,2
Medford,,,President,,Republican,Gary Bauer,5
Washington,,,President,,Libertarian,Kip Lee,0
Abington,,,President,,Libertarian,Total Votes Cast,6
Washington,,,President,,Republican,Blank Votes,0
W. Brookfield,,,President,,Democratic,All Others,5
Dedham,,,President,,Republican,John McCain,1776
Newbury,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",4
Conway,,,President,,Republican,Orrin Hatch,0
TOTALS,,,President,,Democratic,Bill Bradley,212452
Springfield,,,President,,Libertarian,Blank Votes,0
Methuen,,,President,,Democratic,Al Gore,2750
Sudbury,,,President,,Democratic,Bill Bradley,966
Plainville,,,President,,Republican,Steve Forbes,1
Hancock,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Pepperell,,,President,,Democratic,Al Gore,460
Quincy,,,President,,Republican,John McCain,3870
Winchendon,,,President,,Libertarian,Kip Lee,0
Beverly,,,President,,Republican,George W. Bush,1265
New Marlborough,,,President,,Republican,Orrin Hatch,0
Attleboro,,,President,,Republican,No Preference,7
Sturbridge,,,President,,Republican,Total Votes Cast,840
Chatham,,,President,,Republican,Alan Keyes,36
Monroe,,,President,,Democratic,Al Gore,3
Bedford,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",3
Hawley,,,President,,Democratic,All Others,1
Sandisfield,,,President,,Democratic,All Others,0
Littleton,,,President,,Republican,Total Votes Cast,1171
Hamilton,,,President,,Libertarian,Kip Lee,0
Berkley,,,President,,Libertarian,Blank Votes,1
Williamstown,,,President,,Libertarian,Kip Lee,1
Weston,,,President,,Libertarian,David Lynn Hollist,0
Hopkinton,,,President,,Democratic,No Preference,18
Wareham,,,President,,Republican,John McCain,1179
Marblehead,,,President,,Libertarian,All Others,0
W. Boylston,,,President,,Republican,Gary Bauer,1
Winchester,,,President,,Republican,All Others,3
Charlemont,,,President,,Democratic,Bill Bradley,24
Rowe,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Milton,,,President,,Libertarian,All Others,2
Northampton,,,President,,Republican,All Others,1
Hatfield,,,President,,Libertarian,No Preference,0
Townsend,,,President,,Democratic,Bill Bradley,167
Westfield,,,President,,Democratic,Total Votes Cast,2122
Peru,,,President,,Democratic,Total Votes Cast,28
Pepperell,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",3
Saugus,,,President,,Republican,John McCain,1525
Wrentham,,,President,,Democratic,Al Gore,381
Pelham,,,President,,Libertarian,David Lynn Hollist,0
Lynnfield,,,President,,Republican,All Others,3
Granville,,,President,,Democratic,Bill Bradley,24
Agawam,,,President,,Libertarian,No Preference,1
Lawrence,,,President,,Democratic,All Others,1
Berkley,,,President,,Republican,Alan Keyes,6
Richmond,,,President,,Republican,Alan Keyes,2
Chelmsford,,,President,,Republican,John McCain,3109
Mashpee,,,President,,Libertarian,Blank Votes,2
Newton,,,President,,Democratic,Al Gore,6605
Middleborough,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",3
Sudbury,,,President,,Democratic,No Preference,13
Maynard,,,President,,Republican,Steve Forbes,4
Sunderland,,,President,,Republican,Orrin Hatch,0
Boxford,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",3
Lunenburg,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Burlington,,,President,,Republican,Steve Forbes,10
Stow,,,President,,Libertarian,Total Votes Cast,7
Phillipston,,,President,,Libertarian,All Others,2
Easton,,,President,,Libertarian,David Lynn Hollist,0
Pepperell,,,President,,Democratic,Blank Votes,8
Richmond,,,President,,Republican,No Preference,2
Lancaster,,,President,,Democratic,Al Gore,211
Windsor,,,President,,Democratic,Total Votes Cast,83
Eastham,,,President,,Republican,Orrin Hatch,0
Rochester,,,President,,Democratic,No Preference,9
Monroe,,,President,,Republican,All Others,0
Egremont,,,President,,Republican,Gary Bauer,0
New Salem,,,President,,Republican,Orrin Hatch,0
Hanson,,,President,,Republican,Steve Forbes,5
Bedford,,,President,,Republican,Total Votes Cast,1819
Millis,,,President,,Democratic,Al Gore,396
W. Springfield,,,President,,Republican,Total Votes Cast,1832
Huntington,,,President,,Democratic,Total Votes Cast,118
Wrentham,,,President,,Libertarian,All Others,0
Hull,,,President,,Republican,George W. Bush,211
Fairhaven,,,President,,Libertarian,Larry Hines,0
W. Brookfield,,,President,,Democratic,Al Gore,127
Rehoboth,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",3
Oakham,,,President,,Republican,No Preference,0
Mashpee,,,President,,Republican,All Others,0
Malden,,,President,,Democratic,Al Gore,3365
Greenfield,,,President,,Democratic,Total Votes Cast,1256
Plainfield,,,President,,Republican,Total Votes Cast,70
TOTALS,,,President,,Libertarian,David Lynn Hollist,27
Lenox,,,President,,Democratic,Al Gore,332
Mashpee,,,President,,Democratic,Al Gore,514
Shutesbury,,,President,,Republican,Orrin Hatch,0
Randolph,,,President,,Republican,George W. Bush,472
Maynard,,,President,,Republican,Total Votes Cast,1251
Bedford,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Leyden,,,President,,Republican,George W. Bush,27
Uxbridge,,,President,,Republican,All Others,0
Colrain,,,President,,Democratic,All Others,2
Weymouth,,,President,,Democratic,Bill Bradley,2136
N. Brookfield,,,President,,Democratic,Al Gore,147
Worthington,,,President,,Democratic,All Others,2
Great Barrington,,,President,,Democratic,No Preference,5
Greenfield,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Alford,,,President,,Democratic,Bill Bradley,11
Manchester-by-the-Sea,,,President,,Republican,Total Votes Cast,1011
N. Brookfield,,,President,,Republican,Gary Bauer,1
Revere,,,President,,Libertarian,L. Neil Smith,0
W. Bridgewater,,,President,,Republican,Total Votes Cast,875
Boston,,,President,,Democratic,Blank Votes,1678
Savoy,,,President,,Republican,All Others,0
Blandford,,,President,,Democratic,Total Votes Cast,65
Dalton,,,President,,Libertarian,No Preference,1
Ashburnham,,,President,,Democratic,Bill Bradley,141
Warwick,,,President,,Democratic,Blank Votes,1
Cummington,,,President,,Democratic,Blank Votes,0
Stow,,,President,,Republican,Alan Keyes,13
Pittsfield,,,President,,Libertarian,Blank Votes,1
Heath,,,President,,Democratic,No Preference,4
Salisbury,,,President,,Republican,No Preference,5
Lawrence,,,President,,Republican,Total Votes Cast,1637
Hamilton,,,President,,Libertarian,David Lynn Hollist,0
Dover,,,President,,Republican,Steve Forbes,4
Uxbridge,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",3
Bridgewater,,,President,,Republican,Orrin Hatch,2
Windsor,,,President,,Republican,Blank Votes,0
Marblehead,,,President,,Republican,All Others,2
W. Tisbury,,,President,,Democratic,Blank Votes,0
Salisbury,,,President,,Republican,All Others,1
Wayland,,,President,,Democratic,Blank Votes,5
Yarmouth,,,President,,Libertarian,Harry Browne,2
Salisbury,,,President,,Libertarian,Blank Votes,0
Wendell,,,President,,Libertarian,All Others,0
Plainfield,,,President,,Libertarian,David Lynn Hollist,0
Easthampton,,,President,,Libertarian,"Edison P. McDaniels, Sr.",1
Orange,,,President,,Republican,Blank Votes,2
E. Bridgewater,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Hanover,,,President,,Democratic,Al Gore,609
E. Bridgewater,,,President,,Democratic,No Preference,17
Medfield,,,President,,Republican,Total Votes Cast,1911
Worcester,,,President,,Libertarian,All Others,5
Attleboro,,,President,,Libertarian,L. Neil Smith,0
Easton,,,President,,Libertarian,No Preference,0
Harvard,,,President,,Republican,George W. Bush,224
Erving,,,President,,Republican,George W. Bush,17
Mount Washington,,,President,,Republican,Alan Keyes,0
Winthrop,,,President,,Democratic,All Others,15
Littleton,,,President,,Libertarian,Harry Browne,4
Charlton,,,President,,Libertarian,No Preference,0
Salem,,,President,,Democratic,Blank Votes,61
Chicopee,,,President,,Libertarian,All Others,1
Mansfield,,,President,,Libertarian,Harry Browne,5
Fairhaven,,,President,,Democratic,Al Gore,1068
Monroe,,,President,,Republican,Steve Forbes,0
N. Attleborough,,,President,,Libertarian,David Lynn Hollist,0
Foxborough,,,President,,Republican,Blank Votes,9
Oxford,,,President,,Republican,All Others,0
Carver,,,President,,Democratic,Total Votes Cast,783
Tisbury,,,President,,Libertarian,Kip Lee,0
Mendon,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Wenham,,,President,,Republican,Blank Votes,3
Hampden,,,President,,Democratic,All Others,0
Templeton,,,President,,Republican,Gary Bauer,0
Orleans,,,President,,Libertarian,Kip Lee,0
Stow,,,President,,Republican,Total Votes Cast,901
Norwood,,,President,,Libertarian,No Preference,1
E. Bridgewater,,,President,,Libertarian,All Others,0
Hancock,,,President,,Republican,Steve Forbes,0
Boxford,,,President,,Libertarian,No Preference,2
Winchendon,,,President,,Republican,Blank Votes,4
Wayland,,,President,,Libertarian,Kip Lee,1
Northfield,,,President,,Republican,George W. Bush,103
Clinton,,,President,,Republican,George W. Bush,297
Hanson,,,President,,Libertarian,No Preference,0
Charlton,,,President,,Libertarian,All Others,0
Dennis,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Webster,,,President,,Democratic,No Preference,27
Hull,,,President,,Republican,John McCain,701
Amherst,,,President,,Libertarian,L. Neil Smith,0
Montgomery,,,President,,Democratic,All Others,0
Blackstone,,,President,,Democratic,All Others,6
Newbury,,,President,,Republican,Blank Votes,5
Shrewsbury,,,President,,Republican,All Others,4
Gloucester,,,President,,Democratic,Blank Votes,26
Ashburnham,,,President,,Democratic,Total Votes Cast,403
Cohasset,,,President,,Republican,Alan Keyes,27
Lanesborough,,,President,,Republican,Steve Forbes,0
Middleborough,,,President,,Republican,All Others,4
Alford,,,President,,Republican,Gary Bauer,0
Warwick,,,President,,Republican,John McCain,74
Westford,,,President,,Republican,John McCain,1824
Hudson,,,President,,Libertarian,David Lynn Hollist,0
Wilbraham,,,President,,Libertarian,Kip Lee,1
Lexington,,,President,,Libertarian,Larry Hines,0
Tisbury,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Concord,,,President,,Democratic,Blank Votes,31
Rutland,,,President,,Democratic,Al Gore,269
Waltham,,,President,,Libertarian,Total Votes Cast,22
Sandwich,,,President,,Republican,Blank Votes,4
Nantucket,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",2
W. Boylston,,,President,,Republican,Alan Keyes,25
Seekonk,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",4
W. Tisbury,,,President,,Republican,All Others,2
Erving,,,President,,Republican,Gary Bauer,2
Orleans,,,President,,Democratic,Al Gore,335
Chicopee,,,President,,Republican,All Others,4
Chicopee,,,President,,Libertarian,No Preference,1
Eastham,,,President,,Libertarian,Kip Lee,0
N. Brookfield,,,President,,Libertarian,Larry Hines,0
Amherst,,,President,,Democratic,No Preference,16
Dennis,,,President,,Republican,Gary Bauer,6
Milford,,,President,,Democratic,All Others,0
Peru,,,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Chester,,,President,,Democratic,Al Gore,44
Southborough,,,President,,Democratic,No Preference,12
Shelburne,,,President,,Democratic,No Preference,3
Douglas,,,President,,Libertarian,All Others,0
Berkley,,,President,,Libertarian,Kip Lee,0
Carlisle,,,President,,Republican,Blank Votes,3
Dennis,,,President,,Democratic,Blank Votes,11
Amherst,,,President,,Republican,Steve Forbes,3
New Marlborough,,,President,,Libertarian,Total Votes Cast,1
Sutton,,,President,,Libertarian,L. Neil Smith,0
Mattapoisett,,,President,,Libertarian,L. Neil Smith,0
Lincoln,,,President,,Libertarian,Harry Browne,3
Brockton,,,President,,Republican,Gary Bauer,37
W. Bridgewater,,,President,,Libertarian,Kip Lee,0
Southborough,,,President,,Libertarian,Kip Lee,1
W. Boylston,,,President,,Republican,Steve Forbes,2
Barre,,,President,,Libertarian,All Others,0
Monterey,,,President,,Democratic,Bill Bradley,38
Petersham,,,President,,Democratic,All Others,0
Pittsfield,,,President,,Libertarian,No Preference,1
Wellfleet,,,President,,Democratic,Al Gore,198
Arlington,,,President,,Republican,Orrin Hatch,3
Great Barrington,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Hawley,,,President,,Republican,Steve Forbes,0
Braintree,,,President,,Libertarian,Kip Lee,2
Westwood,,,President,,Republican,Orrin Hatch,1
Leicester,,,President,,Republican,George W. Bush,320
Leverett,,,President,,Democratic,No Preference,5
Hubbardston,,,President,,Democratic,Blank Votes,0
Gill,,,President,,Libertarian,Kip Lee,0
Weston,,,President,,Democratic,Blank Votes,6
Stoneham,,,President,,Republican,No Preference,2
Adams,,,President,,Libertarian,No Preference,0
Chatham,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
Montague,,,President,,Libertarian,All Others,1
Swansea,,,President,,Democratic,All Others,10
Brewster,,,President,,Democratic,Blank Votes,11
Russell,,,President,,Democratic,Bill Bradley,19
Chicopee,,,President,,Libertarian,Larry Hines,0
Southborough,,,President,,Libertarian,Harry Browne,2
Salisbury,,,President,,Republican,Total Votes Cast,735
Easton,,,President,,Libertarian,"Edison P. McDaniels, Sr.",0
