town,ward,precinct,office,district,party,candidate,votes
Hopkinton,-,1,State House,8th Middlesex,Republican,All Others,0
Lexington,-,7,State House,15th Middlesex,Republican,Blank Votes,17
Canton,-,4,Governor's Council,2nd,Republican,Blank Votes,61
Dartmouth,-,5,Governor's Council,1st,Democratic,Total Votes Cast,143
Winchester,-,3,State House,31st Middlesex,Republican,All Others,0
W. Springfield,-,2,State Senate,Hampden,Democratic,Blank Votes,5
Newton,5,3,State Senate,1st Middlesex and Norfolk,Republican,Blank Votes,0
Dracut,-,9,Governor's Council,5th,Democratic,All Others,3
Beverly,5,2,State House,6th Essex,Republican,John W. Murray,12
W. Springfield,-,1,Governor's Council,8th,Democratic,Peter Vickery,3
Millbury,-,4,State House,7th Worcester,Republican,Paul K. Frost,31
Plymouth,-,9,Governor's Council,1st,Democratic,Carole A. Fiola,87
Quincy,3,1,State Senate,Norfolk and Plymouth,Democratic,All Others,2
Waltham,2,2,U.S. House,7th,Republican,All Others,0
Dracut,-,1,State House,36th Middlesex,Democratic,Blank Votes,1
Salisbury,-,2,Governor's Council,5th,Democratic,Total Votes Cast,148
N. Attleborough,-,5,State Senate,"Norfolk, Bristol and Middlesex",Democratic,Gerald A. Wasserman,3
TOTALS,,,U.S. House,9th,Democratic,Stephen F. Lynch,37035
Natick,-,8,U.S. House,7th,Republican,All Others,1
Kingston,-,4,State Senate,Plymouth and Barnstable,Democratic,Blank Votes,28
Boston,18,17,State House,14th Suffolk,Libertarian,All Others,0
Woburn,4,2,State House,30th Middlesex,Democratic,All Others,2
Chelsea,2,2,State Senate,"Middlesex, Suffolk and Essex",Democratic,Jarrett T. Barrios,52
Chelsea,1,3,U.S. House,8th,Democratic,All Others,0
Wellesley,-,E,State House,14th Norfolk,Democratic,Alice Hanlon Peisch,147
Plymouth,-,9,State Senate,Plymouth and Barnstable,Republican,Total Votes Cast,73
Boston,6,2,State House,4th Suffolk,Democratic,All Others,3
Worthington,-,1,State House,1st Franklin,Democratic,Stephen Kulik,52
Natick,-,7,U.S. House,7th,Republican,Total Votes Cast,54
Walpole,-,5,State House,9th Norfolk,Democratic,Blank Votes,10
Wilbraham,-,B,State House,12th Hampden,Democratic,Gale D. Candaras,70
Bourne,-,3,U.S. House,10th,Democratic,All Others,0
Springfield,3,A,U.S. House,2nd,Democratic,Total Votes Cast,58
Williamsburg,-,1,State House,1st Franklin,Republican,Blank Votes,1
Saugus,-,9,State House,9th Essex,Democratic,Mark V. Falzone,164
Duxbury,-,5,U.S. House,10th,Democratic,All Others,0
Fall River,8,C,Governor's Council,1st,Democratic,Carole A. Fiola,175
Lowell,4,2,U.S. House,5th,Republican,All Others,0
Belchertown,-,B,State Senate,1st Hampden and Hampshire,,Total Votes Cast,8
Arlington,-,8,U.S. House,7th,Democratic,Blank Votes,14
Norwell,-,1,Governor's Council,4th,Republican,Blank Votes,11
Springfield,6,A,Governor's Council,8th,Democratic,Isaac Benezra,14
Lowell,11,3,State Senate,1st Middlesex,Republican,Brooks T. Lyman,11
Carlisle,-,1,State House,14th Middlesex,Democratic,Blank Votes,25
Cambridge,11,1,State House,24th Middlesex,Democratic,Total Votes Cast,64
Dracut,-,5,State House,36th Middlesex,Democratic,Barry Myers,151
Carver,-,1,Governor's Council,1st,Democratic,Total Votes Cast,103
New Bedford,6,A,State House,13th Bristol,Democratic,All Others,2
Lowell,7,2,State Senate,1st Middlesex,Democratic,Steven C. Panagiotakos,26
Quincy,1,4,State Senate,Norfolk and Plymouth,Democratic,Total Votes Cast,290
Auburn,-,4,State Senate,2nd Worcester,Republican,Total Votes Cast,72
Marlborough,6,1,U.S. House,3rd,Republican,Blank Votes,25
Hull,-,1,Governor's Council,4th,Republican,All Others,0
Boston,17,1,State House,13th Suffolk,Democratic,Martin J. Walsh,73
Pittsfield,5,B,U.S. House,1st,Democratic,Blank Votes,0
Hawley,-,1,State Senate,"Berkshire, Hampshire and Franklin",Republican,All Others,0
N. Attleborough,-,5,Governor's Council,2nd,Republican,Michael W. McCue,5
Boston,1,8,State Senate,1st Suffolk and Middlesex,Democratic,Robert E. Travaglini,90
Waltham,4,1,U.S. House,7th,Republican,All Others,0
Springfield,2,H,Governor's Council,8th,Democratic,All Others,0
Brockton,5,B,Governor's Council,4th,Democratic,All Others,0
Tewksbury,-,1,State Senate,2nd Essex and Middlesex,Republican,Blank Votes,1
Taunton,3,A,State House,3rd Bristol,Democratic,Total Votes Cast,212
Watertown,-,2,State Senate,2nd Suffolk and Middlesex,Democratic,All Others,0
Boston,8,7,Governor's Council,4th,Democratic,Stephen F. Flynn,15
Peabody,2,1,State House,12th Essex,Democratic,Total Votes Cast,239
Lawrence,D,2,State Senate,2nd Essex and Middlesex,Democratic,All Others,0
Gloucester,1,1,State House,5th Essex,Democratic,All Others,1
Adams,-,5,U.S. House,1st,Republican,Steven E. Adam,2
Everett,5,2,State Senate,"Middlesex, Suffolk and Essex",Democratic,Jarrett T. Barrios,178
Boston,1,15,Governor's Council,4th,Democratic,Stephen F. Flynn,0
Brookline,-,16,State House,10th Suffolk,Democratic,Total Votes Cast,119
Norfolk,-,2,State Senate,"Norfolk, Bristol and Middlesex",Republican,Total Votes Cast,172
Lawrence,F,3,State House,16th Essex,Democratic,Jose L. Santiago,37
Belmont,-,3,Governor's Council,3rd,Democratic,Marilyn Petitto Devaney,87
Salem,7,1,State House,7th Essex,Republican,David B. Summer,14
Seekonk,-,2,State Senate,Bristol and Norfolk,Democratic,Total Votes Cast,51
Holyoke,3,B,State Senate,2nd Hampden and Hampshire,Democratic,Todd McGee,15
Worcester,1,4,State Senate,1st Worcester,Democratic,Total Votes Cast,562
Worcester,2,5,U.S. House,3rd,Republican,Total Votes Cast,3
Marlborough,7,1,State House,4th Middlesex,Democratic,Stephen P. LeDuc,79
Attleboro,4,B,Governor's Council,2nd,Democratic,Blank Votes,13
Walpole,-,5,State Senate,Bristol and Norfolk,Republican,All Others,0
Leominster,2,A,U.S. House,1st,Republican,All Others,7
Everett,4,3,U.S. House,7th,Democratic,All Others,2
Ludlow,-,4,State Senate,1st Hampden and Hampshire,Republican,All Others,0
Paxton,-,1,U.S. House,3rd,Democratic,All Others,0
Boston,16,9,Governor's Council,4th,Republican,Blank Votes,7
Newton,8,1,Governor's Council,3rd,Democratic,Total Votes Cast,38
Boston,18,12,State Senate,Suffolk and Norfolk,Democratic,Marian Walsh,185
Chelmsford,-,6,State Senate,3rd Middlesex,Republican,Blank Votes,6
Millis,-,3,U.S. House,4th,Democratic,Blank Votes,26
Springfield,6,B,Governor's Council,8th,Democratic,Peter Vickery,18
Pembroke,-,1,U.S. House,10th,Democratic,Blank Votes,22
New Bedford,5,E,State House,13th Bristol,Democratic,Total Votes Cast,190
Sandisfield,-,1,Governor's Council,8th,Democratic,All Others,0
Revere,4,2,Governor's Council,6th,Democratic,Michael J. Callahan,107
Boston,20,10,State Senate,Suffolk and Norfolk,Democratic,Marian Walsh,280
Blackstone,-,1,State Senate,Worcester and Norfolk,Democratic,All Others,0
Maynard,-,2,U.S. House,5th,Republican,Thomas P. Tierney,54
S. Hadley,-,C,Governor's Council,8th,Democratic,Peter Vickery,30
Boston,17,7,U.S. House,8th,Democratic,Blank Votes,34
Westford,-,4,State House,2nd Middlesex,Republican,Blank Votes,4
Holland,-,1,Governor's Council,7th,Democratic,Total Votes Cast,42
New Bedford,4,A,State Senate,2nd Bristol and Plymouth,Democratic,Mark C. Montigny,86
Burlington,-,4,State Senate,4th Middlesex,Republican,Blank Votes,3
Stockbridge,-,1,State House,4th Berkshire,Republican,James J. Bashour,22
E. Bridgewater,-,3,State House,7th Plymouth,Democratic,All Others,1
Boston,22,10,U.S. House,8th,Democratic,Blank Votes,46
Peabody,6,1,State House,13th Essex,Democratic,Blank Votes,15
Brockton,2,A,Governor's Council,4th,Democratic,All Others,0
Westfield,3,B,State Senate,2nd Hampden and Hampshire,Republican,Total Votes Cast,24
Natick,-,3,U.S. House,7th,Democratic,Total Votes Cast,236
Yarmouth,-,6,State Senate,Cape and Islands,Democratic,Total Votes Cast,82
Lexington,-,1,State House,15th Middlesex,Democratic,Jay R. Kaufman,357
Brockton,5,D,State House,10th Plymouth,Republican,Mark W. Chauppette,27
Bridgewater,-,7,State Senate,1st Plymouth and Bristol,Republican,Blank Votes,18
Auburn,-,1,U.S. House,3rd,Republican,All Others,2
TOTALS,,,State House,6th Essex,Republican,Blank Votes,37
Acushnet,-,3,Governor's Council,1st,Democratic,Carole A. Fiola,112
Chicopee,2,B,State Senate,Hampden,Democratic,All Others,1
Springfield,1,G,State House,10th Hampden,Democratic,Total Votes Cast,60
Wellesley,-,A,State House,14th Norfolk,Republican,George P. Field,30
Medford,5,2,State House,34th Middlesex,Democratic,"Carl M. Sciortino, Jr.",132
Holyoke,2,B,Governor's Council,8th,Democratic,Total Votes Cast,27
Southbridge,-,3,State Senate,Worcester and Norfolk,Democratic,Blank Votes,36
Boston,1,1,State Senate,1st Suffolk and Middlesex,Republican,Total Votes Cast,20
Norwood,-,8,U.S. House,9th,Democratic,Stephen F. Lynch,208
Boston,4,2,State Senate,2nd Suffolk,Democratic,All Others,0
Boston,17,4,State Senate,1st Suffolk,Democratic,Jack Hart,175
Southbridge,-,1,Governor's Council,7th,Democratic,Dennis P. McManus,99
Millis,-,1,State Senate,"Norfolk, Bristol and Middlesex",Special Democratic,Blank Votes,1
Boston,13,4,U.S. House,8th,Democratic,Michael E. Capuano,55
Revere,5,3,U.S. House,7th,Democratic,Total Votes Cast,195
Franklin,-,5,U.S. House,3rd,Democratic,Blank Votes,17
Goshen,-,1,U.S. House,1st,Republican,Blank Votes,10
Lynn,4,4,U.S. House,6th,Democratic,John F. Tierney,116
Franklin,-,2,State Senate,"Norfolk, Bristol and Middlesex",Republican,All Others,0
Easthampton,-,3,State House,2nd Hampshire,Democratic,All Others,1
Plymouth,-,10,Governor's Council,1st,Republican,Blank Votes,50
Boston,4,5,Governor's Council,4th,Democratic,All Others,0
Springfield,4,A,State Senate,Hampden,Republican,Travis W. Chaput,1
Wales,-,1,State House,1st Hampden,Democratic,Blank Votes,11
Boston,17,10,Governor's Council,4th,Democratic,Blank Votes,43
Salisbury,-,1,State Senate,1st Essex,Democratic,Blank Votes,9
Springfield,5,B,State House,11th Hampden,Republican,Total Votes Cast,6
Scituate,-,3,State Senate,Plymouth and Norfolk,Republican,Total Votes Cast,51
Marblehead,-,2,State House,8th Essex,Republican,Sharon D. Randall,61
Lowell,11,2,U.S. House,5th,Republican,Ilana Freedman,12
Lawrence,B,2,State House,16th Essex,Democratic,Blank Votes,12
Weymouth,-,5,State House,3rd Norfolk,Democratic,Total Votes Cast,128
Quincy,5,4,Governor's Council,4th,Democratic,"Christopher A. Iannella, Jr.",100
Mansfield,-,3,U.S. House,4th,Democratic,All Others,0
Brockton,4,D,Governor's Council,4th,Republican,Donald A. Hussey,32
Boston,21,16,U.S. House,8th,Democratic,Total Votes Cast,102
Tewksbury,-,3A,State House,17th Essex,Republican,Blank Votes,8
Monterey,-,1,U.S. House,1st,Democratic,All Others,0
TOTALS,,,State House,22nd Middlesex,Republican,Blank Votes,96
Boston,19,3,Governor's Council,4th,Republican,All Others,0
Sturbridge,-,2,State House,1st Hampden,Democratic,Total Votes Cast,222
Woburn,6,1,Governor's Council,6th,Democratic,Michael J. Callahan,146
Braintree,-,5,Governor's Council,2nd,Democratic,All Others,3
Boston,21,12,U.S. House,8th,Democratic,All Others,3
Boston,11,4,Governor's Council,4th,Democratic,"Christopher A. Iannella, Jr.",146
Salisbury,-,1,State House,1st Essex,Democratic,All Others,5
Springfield,7,F,State Senate,1st Hampden and Hampshire,Republican,Blank Votes,1
Newton,5,2,U.S. House,4th,Democratic,Barney Frank,81
Chelsea,3,2,U.S. House,8th,Democratic,All Others,0
Everett,4,3,State Senate,"Middlesex, Suffolk and Essex",Democratic,Blank Votes,73
Pepperell,-,3,State Senate,1st Middlesex,Republican,Blank Votes,1
Swansea,-,4,U.S. House,3rd,Democratic,Total Votes Cast,95
Lowell,5,2,State House,16th Middlesex,Democratic,"Thomas A. Golden, Jr.",44
Saugus,-,8,U.S. House,6th,Republican,All Others,0
Arlington,-,6,U.S. House,7th,Democratic,Blank Votes,9
Melrose,6,1,State House,32nd Middlesex,Republican,All Others,0
Westborough,-,3,State Senate,Middlesex and Worcester,Democratic,Pamela P. Resor,161
Gardner,4,A,State Senate,Worcester and Middlesex,Green-Rainbow,Blank Votes,0
Fall River,6,C,State Senate,1st Bristol and Plymouth,Democratic,All Others,0
Salem,5,1,Governor's Council,5th,Democratic,Total Votes Cast,367
Newton,8,4,U.S. House,4th,Democratic,Barney Frank,55
Rehoboth,-,3,Governor's Council,2nd,Republican,Total Votes Cast,0
Pittsfield,7,B,U.S. House,1st,Democratic,Total Votes Cast,432
Peabody,1,2,U.S. House,6th,Republican,Blank Votes,6
Lexington,-,4,State Senate,4th Middlesex,Democratic,Blank Votes,161
Pepperell,-,2,Governor's Council,3rd,Democratic,Marilyn Petitto Devaney,44
Chicopee,2,CN,State Senate,Hampden,Democratic,Stephen J. Buoniconti,26
Somerville,3,3,U.S. House,8th,Democratic,All Others,3
Auburn,-,2,State House,7th Worcester,Republican,Paul K. Frost,77
Winchester,-,6,Governor's Council,6th,Democratic,Total Votes Cast,81
Taunton,4,B,State Senate,1st Plymouth and Bristol,Democratic,Marc R. Pacheco,73
Fall River,4,A,U.S. House,3rd,Democratic,Blank Votes,43
Great Barrington,-,B,Governor's Council,8th,Democratic,All Others,0
Webster,-,3,U.S. House,2nd,Democratic,All Others,3
Chicopee,5,B,State Senate,Hampden,Republican,Total Votes Cast,52
Northborough,-,1,U.S. House,3rd,Republican,Blank Votes,6
Framingham,-,15,State Senate,2nd Middlesex and Norfolk,Republican,James F. Coffey,22
Peabody,2,2,State Senate,2nd Essex,Democratic,All Others,6
Springfield,6,A,U.S. House,2nd,Democratic,All Others,3
Athol,-,3,State House,2nd Franklin,Democratic,Christopher J. Donelan,153
Arlington,-,7,State Senate,4th Middlesex,Republican,Richard J. Dellarciprete,2
Abington,-,3,State House,7th Plymouth,Democratic,Blank Votes,38
Marblehead,-,6,State House,8th Essex,Democratic,Total Votes Cast,462
Maynard,-,4,U.S. House,5th,Democratic,Total Votes Cast,129
Belmont,-,6,State House,24th Middlesex,Republican,Kevin M. Cuddeback,30
Greenfield,-,2,Governor's Council,8th,Democratic,Peter Vickery,33
Sheffield,-,1,U.S. House,1st,Democratic,Total Votes Cast,127
Fitchburg,3,B,State Senate,Worcester and Middlesex,Green-Rainbow,Total Votes Cast,2
Leominster,3,B,State House,4th Worcester,Democratic,Kathleen Reynolds Daigneault,42
Milton,-,8,State House,7th Norfolk,Democratic,Total Votes Cast,273
N. Reading,-,1,U.S. House,6th,Republican,All Others,0
Gardner,3,B,Governor's Council,7th,Democratic,Dennis P. McManus,133
Worcester,5,5,U.S. House,3rd,Democratic,Total Votes Cast,744
Quincy,6,2,State House,1st Norfolk,Republican,All Others,5
Waltham,6,1,State House,10th Middlesex,Democratic,Blank Votes,15
Everett,1,3,U.S. House,7th,Democratic,Edward J. Markey,166
TOTALS,,,State House,11th Hampden,Democratic,Larry Lawson,271
Boston,19,5,Governor's Council,4th,Democratic,"Christopher A. Iannella, Jr.",169
Pembroke,-,5,Governor's Council,1st,Democratic,Carole A. Fiola,74
Stoneham,-,2,U.S. House,7th,Republican,Kenneth G. Chase,27
Northborough,-,1,U.S. House,3rd,Republican,All Others,1
Agawam,-,6,State House,3rd Hampden,Democratic,Total Votes Cast,45
Brockton,7,A,State House,11th Plymouth,Republican,Marissa E. Lima,8
E. Brookfield,-,1,Governor's Council,7th,Democratic,Total Votes Cast,185
Worcester,3,1,U.S. House,3rd,Democratic,Total Votes Cast,489
Holden,-,3,State Senate,1st Worcester,Democratic,All Others,3
Boston,19,7,State House,11th Suffolk,Green-Rainbow,Total Votes Cast,7
Sharon,-,3,U.S. House,4th,Democratic,Barney Frank,83
Springfield,2,B,State Senate,1st Hampden and Hampshire,Republican,Brian P. Lees,7
Methuen,-,11,U.S. House,5th,Republican,All Others,0
Erving,-,1,State House,2nd Franklin,Republican,All Others,0
Boston,12,3,Governor's Council,4th,Democratic,Total Votes Cast,164
Springfield,2,A,State Senate,1st Hampden and Hampshire,Republican,Blank Votes,0
Waltham,5,1,State Senate,3rd Middlesex,Republican,Blank Votes,0
Ipswich,-,2,State Senate,1st Essex and Middlesex,Democratic,Paul M. McGeary,89
Shrewsbury,-,7,State Senate,2nd Worcester,Republican,Total Votes Cast,139
W. Boylston,-,1,Governor's Council,7th,Democratic,Dennis P. McManus,222
Northborough,-,3,U.S. House,3rd,Republican,Ronald A. Crews,96
Boston,9,5,U.S. House,8th,Democratic,Total Votes Cast,317
Duxbury,-,5,Governor's Council,4th,Republican,All Others,0
Oakham,-,1,Governor's Council,7th,Democratic,Blank Votes,27
Grafton,-,1,U.S. House,2nd,Democratic,Richard E. Neal,277
Attleboro,4,B,State House,2nd Bristol,Republican,Total Votes Cast,61
Fitchburg,6,A,State House,3rd Worcester,Democratic,Susan M. Koeck,72
Shrewsbury,-,7,U.S. House,3rd,Democratic,James P. McGovern,244
New Bedford,3,A,State Senate,2nd Bristol and Plymouth,Democratic,Total Votes Cast,70
Springfield,5,C,Governor's Council,8th,Democratic,Isaac Benezra,13
Brockton,3,A,State Senate,2nd Plymouth and Bristol,Democratic,Blank Votes,16
Boston,11,1,Governor's Council,4th,Democratic,All Others,1
Chicopee,3,AW,U.S. House,2nd,Democratic,Richard E. Neal,66
Salisbury,-,1,U.S. House,6th,Republican,Blank Votes,41
Littleton,-,2,State House,2nd Middlesex,Democratic,All Others,3
Worcester,3,1,Governor's Council,7th,Democratic,Dennis P. McManus,297
Northampton,5,A,State Senate,Hampshire and Franklin,Republican,James D. Miller,5
Lawrence,B,3,State House,16th Essex,Democratic,Jose L. Santiago,31
Colrain,-,1,State Senate,Hampshire and Franklin,Republican,James D. Miller,7
Boston,17,4,Governor's Council,4th,Democratic,Total Votes Cast,293
Athol,-,3,State House,2nd Franklin,Republican,All Others,0
Peabody,4,3,U.S. House,6th,Democratic,Total Votes Cast,486
Springfield,5,B,U.S. House,2nd,Democratic,Richard E. Neal,53
Lynn,4,2,U.S. House,6th,Democratic,All Others,0
Sutton,-,2,State Senate,Worcester and Norfolk,Democratic,Total Votes Cast,325
Freetown,-,2,U.S. House,4th,Democratic,All Others,0
Spencer,-,3,Governor's Council,7th,Democratic,Dennis P. McManus,83
Melrose,7,1,U.S. House,7th,Democratic,All Others,1
Boxborough,-,1,State House,37th Middlesex,Republican,Total Votes Cast,209
Lynnfield,-,2,State Senate,Middlesex and Essex,Republican,Richard R. Tisei,70
Quincy,3,5,State House,2nd Norfolk,Democratic,Total Votes Cast,132
Bellingham,-,5,U.S. House,2nd,Democratic,All Others,2
Lowell,5,1,State House,16th Middlesex,Democratic,Blank Votes,3
Barnstable,-,13,Governor's Council,1st,Democratic,Carole A. Fiola,34
Tewksbury,-,2A,U.S. House,5th,Republican,All Others,0
Barnstable,-,9,U.S. House,10th,Republican,Blank Votes,4
N. Attleborough,-,1,State Senate,"Norfolk, Bristol and Middlesex",Libertarian,Blank Votes,0
Acton,-,4,State House,37th Middlesex,Republican,Total Votes Cast,106
TOTALS,,,State House,8th Essex,Republican,Total Votes Cast,702
Braintree,-,8,State House,5th Norfolk,Democratic,All Others,4
