town,ward,precinct,office,district,party,candidate,votes
Agawam,-,2,President,,Republican,Jon Huntsman,2
Wrentham,-,3,President,,Republican,No Preference,3
Boston,21,15,President,,Republican,Jon Huntsman,0
Cambridge,2,3,President,,Republican,Blank Votes,0
Taunton,5,B,President,,Republican,Jon Huntsman,0
Leominster,3,C,President,,Republican,Blank Votes,0
Marlborough,4,1,President,,Green-Rainbow,No Preference,0
Mansfield,-,1,President,,Republican,All Others,0
Boston,4,8,President,,Republican,Blank Votes,0
Arlington,-,14,President,,Republican,Ron Paul,13
Medford,6,2,President,,Democratic,Blank Votes,13
New Bedford,1,D,President,,Democratic,Blank Votes,4
Attleboro,5,B,President,,Democratic,Barack Obama,39
Fitchburg,1,A,President,,Republican,Ron Paul,8
Dedham,-,6,President,,Green-Rainbow,Total Votes Cast,1
Woburn,6,2,President,,Green-Rainbow,Harley Mikkelson,0
Gloucester,1,1,President,,Green-Rainbow,No Preference,0
Ludlow,-,4,President,,Republican,Newt Gingrich,14
Bridgewater,-,2,President,,Democratic,Barack Obama,27
Cambridge,5,2,President,,Republican,Jon Huntsman,2
Gardner,4,B,President,,Green-Rainbow,All Others,0
Norton,-,2,President,,Green-Rainbow,No Preference,0
Revere,3,2,President,,Republican,Rick Santorum,9
Tewksbury,-,4A,President,,Democratic,No Preference,31
Athol,-,2,President,,Green-Rainbow,Jill E. Stein,1
Boston,20,1,President,,Republican,Ron Paul,11
Barre,-,1,President,,Democratic,No Preference,5
Newbury,-,2,President,,Republican,Ron Paul,36
Winchester,-,1,President,,Republican,Blank Votes,0
Westfield,4,A,President,,Republican,Jon Huntsman,0
Leominster,2,C,President,,Green-Rainbow,Harley Mikkelson,0
Cambridge,5,1,President,,Republican,Rick Santorum,12
Springfield,7,H,President,,Republican,Jon Huntsman,0
Ludlow,-,5,President,,Democratic,Total Votes Cast,76
Bellingham,-,1,President,,Republican,Blank Votes,0
Springfield,5,H,President,,Green-Rainbow,Kent Mesplay,0
Chicopee,5,B,President,,Republican,Rick Perry,0
Lowell,10,1,President,,Green-Rainbow,All Others,0
Hanover,-,2,President,,Democratic,Barack Obama,56
Melrose,5,1,President,,Republican,Rick Perry,0
Salem,7,1,President,,Green-Rainbow,Total Votes Cast,1
New Bedford,1,B,President,,Democratic,No Preference,7
Randolph,-,7,President,,Green-Rainbow,Blank Votes,0
Holden,-,5,President,,Green-Rainbow,No Preference,0
Quincy,4,1,President,,Republican,Rick Santorum,18
Weymouth,-,6,President,,Republican,Rick Perry,1
Andover,-,7A,President,,Republican,Ron Paul,6
Norfolk,-,1,President,,Green-Rainbow,Blank Votes,0
Hopkinton,-,1,President,,Green-Rainbow,Kent Mesplay,0
Revere,1,2,President,,Republican,Ron Paul,10
Boston,5,5,President,,Republican,Jon Huntsman,2
Montague,-,4,President,,Republican,Jon Huntsman,0
Peabody,4,3A,President,,Green-Rainbow,Jill E. Stein,0
Lowell,3,3,President,,Democratic,Blank Votes,1
Boston,20,8,President,,Republican,Mitt Romney,35
Plymouth,-,8,President,,Green-Rainbow,Harley Mikkelson,0
Boston,21,16,President,,Republican,Mitt Romney,48
Boston,22,13,President,,Republican,Michele Bachmann,0
Boston,19,11,President,,Republican,No Preference,0
Lakeville,-,3,President,,Republican,Michele Bachmann,2
Walpole,-,3,President,,Green-Rainbow,All Others,0
Worcester,6,5,President,,Republican,Rick Perry,0
Swansea,-,3,President,,Democratic,Total Votes Cast,61
Rowley,-,1,President,,Green-Rainbow,All Others,3
Franklin,-,6,President,,Green-Rainbow,Kent Mesplay,0
Natick,-,9,President,,Democratic,Total Votes Cast,108
Fitchburg,4,A,President,,Democratic,All Others,0
Newburyport,6,1,President,,Republican,Newt Gingrich,12
Norwood,-,1,President,,Republican,Rick Santorum,30
Medford,2,1,President,,Republican,Jon Huntsman,1
Southbridge,-,4,President,,Republican,Mitt Romney,121
Chelsea,3,4,President,,Republican,Michele Bachmann,0
Pittsfield,1,B,President,,Republican,Blank Votes,0
Haverhill,7,3,President,,Republican,Total Votes Cast,279
Hampden,-,1,President,,Democratic,No Preference,24
Boston,21,10,President,,Green-Rainbow,Total Votes Cast,2
Chesterfield,-,1,President,,Republican,No Preference,0
Winchester,-,6,President,,Republican,Mitt Romney,347
Dennis,-,2,President,,Green-Rainbow,All Others,0
Greenfield,-,2,President,,Democratic,All Others,0
Milton,-,7,President,,Green-Rainbow,Kent Mesplay,0
Melrose,2,2,President,,Green-Rainbow,Jill E. Stein,0
Stoughton,-,5,President,,Green-Rainbow,Harley Mikkelson,0
Lexington,-,1,President,,Republican,Rick Santorum,15
Milford,-,7,President,,Green-Rainbow,All Others,0
Boston,12,4,President,,Green-Rainbow,No Preference,0
Boston,21,13,President,,Republican,Michele Bachmann,1
Winchester,-,4,President,,Republican,Mitt Romney,247
Waltham,3,1,President,,Republican,Total Votes Cast,302
Newton,2,3,President,,Democratic,Total Votes Cast,111
Petersham,-,1,President,,Republican,Rick Perry,0
Somerville,1,1,President,,Democratic,All Others,1
Wilmington,-,2,President,,Green-Rainbow,Total Votes Cast,0
Melrose,6,1,President,,Green-Rainbow,All Others,0
Boston,21,10,President,,Green-Rainbow,Blank Votes,0
Somerville,1,1,President,,Republican,Newt Gingrich,4
Yarmouth,-,6,President,,Green-Rainbow,Jill E. Stein,0
Cambridge,8,1,President,,Democratic,Barack Obama,97
Falmouth,-,2,President,,Green-Rainbow,Kent Mesplay,0
Maynard,-,1,President,,Republican,No Preference,0
Holliston,-,2,President,,Democratic,Blank Votes,3
Berkley,-,2,President,,Republican,Total Votes Cast,164
Plymouth,-,3,President,,Green-Rainbow,No Preference,0
Fall River,1,B,President,,Democratic,No Preference,15
Boston,9,3,President,,Republican,Mitt Romney,12
Salem,2,2,President,,Republican,All Others,0
Worcester,5,3,President,,Republican,Newt Gingrich,11
Melrose,6,1,President,,Republican,Michele Bachmann,0
Arlington,-,1,President,,Republican,Mitt Romney,29
Milton,-,8,President,,Green-Rainbow,All Others,0
Chelsea,3,3,President,,Republican,Rick Santorum,2
Quincy,4,3,President,,Republican,Rick Santorum,18
Woburn,5,2,President,,Green-Rainbow,Blank Votes,0
Richmond,-,1,President,,Republican,Rick Santorum,18
Somerville,5,1,President,,Green-Rainbow,Harley Mikkelson,0
Merrimac,-,1,President,,Democratic,All Others,2
Salisbury,-,1,President,,Republican,Michele Bachmann,1
Montague,-,4,President,,Democratic,No Preference,3
Springfield,1,H,President,,Green-Rainbow,Jill E. Stein,1
New Bedford,5,E,President,,Democratic,Total Votes Cast,147
Falmouth,-,4,President,,Green-Rainbow,All Others,0
Cambridge,11,3,President,,Republican,Ron Paul,21
Boston,4,2,President,,Republican,Rick Perry,1
Duxbury,-,2,President,,Republican,Newt Gingrich,8
Rockport,-,3,President,,Republican,Rick Perry,37
New Bedford,4,C,President,,Republican,No Preference,0
Auburn,-,3,President,,Republican,Mitt Romney,164
Dracut,-,7,President,,Republican,Mitt Romney,153
Ashburnham,-,1,President,,Republican,Total Votes Cast,443
Rehoboth,-,2,President,,Green-Rainbow,Kent Mesplay,0
Boston,18,19,President,,Republican,Jon Huntsman,1
Lowell,11,1,President,,Green-Rainbow,Jill E. Stein,1
Amherst,-,2,President,,Republican,Newt Gingrich,8
Easthampton,-,2,President,,Republican,Total Votes Cast,85
Somerville,4,1,President,,Democratic,Total Votes Cast,45
Sudbury,-,3,President,,Republican,All Others,0
Waltham,4,2,President,,Republican,No Preference,0
Braintree,-,5B,President,,Green-Rainbow,Kent Mesplay,0
Westfield,2,A,President,,Republican,Newt Gingrich,2
Boston,7,6,President,,Republican,Newt Gingrich,3
Billerica,-,10,President,,Republican,No Preference,0
Braintree,-,6A,President,,Republican,Ron Paul,18
Chelsea,4,3,President,,Republican,No Preference,1
Great Barrington,-,D,President,,Democratic,Total Votes Cast,46
Chelsea,4,3,President,,Democratic,All Others,0
Scituate,-,5,President,,Green-Rainbow,Blank Votes,0
Boston,21,3,President,,Democratic,Blank Votes,0
Boston,4,10,President,,Republican,Blank Votes,0
Hardwick,-,1,President,,Green-Rainbow,Kent Mesplay,0
Lawrence,E,2,President,,Green-Rainbow,Kent Mesplay,0
Chelmsford,-,6,President,,Democratic,No Preference,14
Stoneham,-,6,President,,Republican,Ron Paul,23
Granby,-,1,President,,Republican,Ron Paul,29
Somerville,1,1,President,,Green-Rainbow,No Preference,0
Newton,6,1,President,,Republican,Ron Paul,10
Canton,-,1,President,,Republican,No Preference,2
Northampton,7,B,President,,Republican,No Preference,2
Boxford,-,1,President,,Republican,Ron Paul,38
Bridgewater,-,5,President,,Green-Rainbow,All Others,0
Cambridge,2,3,President,,Green-Rainbow,Blank Votes,0
Worcester,10,2,President,,Democratic,Barack Obama,25
Worcester,8,1,President,,Republican,All Others,0
Boston,10,5,President,,Republican,Blank Votes,0
Charlton,-,1,President,,Republican,Blank Votes,1
Wilbraham,-,B,President,,Republican,Blank Votes,0
Franklin,-,3,President,,Green-Rainbow,Kent Mesplay,0
Worcester,3,4,President,,Republican,Rick Santorum,14
Wayland,-,4,President,,Republican,Jon Huntsman,4
Sturbridge,-,1,President,,Democratic,No Preference,8
Haverhill,5,3,President,,Republican,Michele Bachmann,0
Lexington,-,8,President,,Democratic,No Preference,13
Charlton,-,3,President,,Republican,Michele Bachmann,1
Peabody,6,1,President,,Republican,No Preference,1
Melrose,4,2,President,,Republican,Mitt Romney,192
Boston,7,8,President,,Republican,All Others,0
Lawrence,E,1,President,,Democratic,Blank Votes,6
Quincy,6,4,President,,Republican,Ron Paul,15
Greenfield,-,6,President,,Republican,All Others,1
Andover,-,7,President,,Green-Rainbow,Harley Mikkelson,0
Woburn,5,1,President,,Republican,Jon Huntsman,0
Holden,-,4,President,,Green-Rainbow,Harley Mikkelson,0
Springfield,5,E,President,,Republican,Blank Votes,0
Auburn,-,1,President,,Green-Rainbow,No Preference,0
Greenfield,-,4,President,,Democratic,Total Votes Cast,53
Boston,17,12,President,,Green-Rainbow,Total Votes Cast,0
Norwood,-,3,President,,Democratic,No Preference,18
Halifax,-,1,President,,Republican,Mitt Romney,225
Wakefield,-,3,President,,Democratic,All Others,1
Framingham,-,18,President,,Republican,Newt Gingrich,1
Bedford,-,2,President,,Republican,No Preference,0
Marlborough,6,2,President,,Democratic,Total Votes Cast,60
Leominster,3,C,President,,Green-Rainbow,Kent Mesplay,0
Needham,-,G,President,,Republican,No Preference,1
Weymouth,-,12,President,,Democratic,Blank Votes,9
Wilmington,-,4,President,,Democratic,All Others,2
W. Boylston,-,2,President,,Democratic,Barack Obama,51
Boston,12,3,President,,Green-Rainbow,Harley Mikkelson,0
Bourne,-,7,President,,Democratic,All Others,0
Easton,-,3,President,,Green-Rainbow,No Preference,1
Brockton,7,C,President,,Green-Rainbow,Blank Votes,0
Ashland,-,3,President,,Green-Rainbow,Kent Mesplay,0
Saugus,-,6,President,,Republican,No Preference,1
Scituate,-,5,President,,Democratic,Total Votes Cast,102
Boston,9,3,President,,Republican,Rick Perry,0
W. Springfield,-,4,President,,Green-Rainbow,All Others,0
Wellesley,-,D,President,,Democratic,Barack Obama,107
Athol,-,1,President,,Green-Rainbow,Kent Mesplay,0
Beverly,2,2,President,,Republican,Jon Huntsman,0
Groveland,-,2,President,,Republican,Michele Bachmann,1
Southampton,-,1,President,,Democratic,All Others,0
Brookline,-,5,President,,Republican,Total Votes Cast,111
Melrose,3,2,President,,Democratic,No Preference,6
Brookline,-,11,President,,Democratic,Barack Obama,86
Lynnfield,-,4,President,,Republican,Rick Perry,0
Sudbury,-,5,President,,Republican,Mitt Romney,221
Kingston,-,2,President,,Green-Rainbow,All Others,0
Erving,-,1,President,,Republican,Jon Huntsman,0
Boston,2,2,President,,Democratic,Blank Votes,2
Acton,-,2,President,,Republican,Michele Bachmann,0
Everett,6,2,President,,Republican,Michele Bachmann,0
Agawam,-,1,President,,Republican,No Preference,0
Fairhaven,-,4,President,,Democratic,Total Votes Cast,56
Fitchburg,4,A,President,,Republican,Mitt Romney,51
Great Barrington,-,A,President,,Green-Rainbow,Harley Mikkelson,0
Quincy,5,3,President,,Green-Rainbow,All Others,0
Agawam,-,8,President,,Green-Rainbow,Blank Votes,0
Watertown,-,1,President,,Republican,Rick Santorum,13
Boston,22,4,President,,Republican,Total Votes Cast,51
Norton,-,3,President,,Green-Rainbow,Harley Mikkelson,0
Boston,19,10,President,,Republican,Blank Votes,0
Easthampton,-,5,President,,Green-Rainbow,Kent Mesplay,0
Boston,3,2,President,,Republican,Rick Perry,0
Wellesley,-,F,President,,Republican,Mitt Romney,180
Marshfield,-,4,President,,Democratic,Barack Obama,52
Quincy,4,5,President,,Green-Rainbow,Kent Mesplay,0
Huntington,-,1,President,,Republican,All Others,0
Amherst,-,6,President,,Republican,Michele Bachmann,0
Boxford,-,1,President,,Democratic,Barack Obama,41
Boston,7,7,President,,Republican,No Preference,0
Lynn,7,4,President,,Green-Rainbow,Blank Votes,0
Quincy,4,2,President,,Republican,Total Votes Cast,161
New Bedford,6,E,President,,Green-Rainbow,Harley Mikkelson,0
Grafton,-,4,President,,Green-Rainbow,Harley Mikkelson,0
Adams,-,3,President,,Republican,Jon Huntsman,0
Taunton,3,A,President,,Republican,No Preference,0
Quincy,3,1,President,,Republican,Newt Gingrich,5
Boston,4,2,President,,Republican,All Others,0
Worcester,9,1,President,,Democratic,Blank Votes,5
Somerset,-,3,President,,Republican,Rick Santorum,22
Boston,20,5,President,,Republican,Mitt Romney,107
Westborough,-,3,President,,Green-Rainbow,All Others,0
Revere,6,1,President,,Republican,Blank Votes,0
Boston,13,2,President,,Green-Rainbow,No Preference,0
Arlington,-,9,President,,Green-Rainbow,Blank Votes,0
Lynn,4,3,President,,Republican,All Others,0
Arlington,-,8,President,,Democratic,All Others,3
Topsfield,-,1,President,,Green-Rainbow,No Preference,2
Boston,12,7,President,,Republican,All Others,1
Belchertown,-,A,President,,Republican,Michele Bachmann,0
Worcester,2,1,President,,Green-Rainbow,No Preference,0
Tewksbury,-,2,President,,Republican,Rick Perry,0
Amherst,-,4,President,,Republican,Newt Gingrich,1
Billerica,-,1,President,,Green-Rainbow,Harley Mikkelson,0
Chelsea,3,1,President,,Green-Rainbow,Kent Mesplay,0
Boston,10,6,President,,Republican,Blank Votes,0
Boston,18,4,President,,Green-Rainbow,No Preference,0
Hudson,-,6,President,,Republican,Newt Gingrich,7
Westfield,5,B,President,,Republican,Mitt Romney,165
Worcester,2,1,President,,Democratic,Total Votes Cast,81
Attleboro,5,B,President,,Green-Rainbow,Total Votes Cast,4
Arlington,-,2,President,,Republican,Rick Santorum,10
Clinton,-,1,President,,Green-Rainbow,All Others,0
Fitchburg,1,B,President,,Democratic,Total Votes Cast,62
Westminster,-,2,President,,Republican,Jon Huntsman,0
Boston,18,11,President,,Republican,All Others,1
New Bedford,5,D,President,,Republican,All Others,0
Haverhill,5,1,President,,Republican,Rick Perry,0
Bourne,-,2,President,,Democratic,Blank Votes,4
Watertown,-,10,President,,Green-Rainbow,Jill E. Stein,0
Cambridge,2,3,President,,Green-Rainbow,All Others,0
Arlington,-,4,President,,Democratic,Blank Votes,6
Arlington,-,8,President,,Democratic,Blank Votes,1
Lynn,6,2,President,,Green-Rainbow,Jill E. Stein,0
Arlington,-,15,President,,Republican,Newt Gingrich,4
Boston,21,4,President,,Republican,Blank Votes,0
Framingham,-,16,President,,Republican,Ron Paul,1
Lynn,1,4,President,,Democratic,All Others,2
Leicester,-,2,President,,Green-Rainbow,Kent Mesplay,0
Newton,5,3,President,,Green-Rainbow,Kent Mesplay,0
Randolph,-,6,President,,Democratic,Total Votes Cast,78
Lunenburg,-,A,President,,Republican,Michele Bachmann,1
Arlington,-,18,President,,Democratic,Blank Votes,5
Boston,19,9,President,,Green-Rainbow,Kent Mesplay,1
Boston,20,1,President,,Republican,Newt Gingrich,2
Boston,1,7,President,,Democratic,All Others,1
Worcester,1,5,President,,Republican,Rick Perry,0
Cambridge,11,1,President,,Republican,Mitt Romney,13
Boston,22,12,President,,Green-Rainbow,No Preference,0
Holliston,-,2,President,,Republican,Jon Huntsman,5
Boston,14,10,President,,Republican,Rick Santorum,1
Hamilton,-,1,President,,Republican,Ron Paul,25
Chicopee,4,B,President,,Republican,Ron Paul,19
Worcester,1,3,President,,Green-Rainbow,Blank Votes,0
Rehoboth,-,1,President,,Republican,Jon Huntsman,0
Malden,5,1,President,,Republican,All Others,0
Quincy,3,1,President,,Republican,Mitt Romney,110
Boston,1,1,President,,Democratic,Total Votes Cast,43
Beverly,3,2,President,,Republican,All Others,1
Boston,14,6,President,,Green-Rainbow,Jill E. Stein,0
Northampton,7,A,President,,Republican,Ron Paul,10
New Bedford,1,E,President,,Democratic,Total Votes Cast,100
Worcester,8,5,President,,Green-Rainbow,All Others,0
Barnstable,-,4,President,,Democratic,No Preference,7
Greenfield,-,5,President,,Democratic,All Others,0
Melrose,7,2,President,,Republican,Newt Gingrich,8
Middleborough,-,2,President,,Green-Rainbow,No Preference,0
Holyoke,1,A,President,,Green-Rainbow,Harley Mikkelson,0
Mashpee,-,4,President,,Green-Rainbow,Total Votes Cast,0
Quincy,1,2,President,,Green-Rainbow,Harley Mikkelson,0
S. Hadley,-,A,President,,Green-Rainbow,Kent Mesplay,0
Medfield,-,2,President,,Republican,Rick Perry,0
New Bedford,5,D,President,,Republican,Blank Votes,1
Lowell,1,3,President,,Republican,Newt Gingrich,7
Boston,9,3,President,,Republican,Jon Huntsman,0
Boston,16,4,President,,Republican,Mitt Romney,16
Boston,15,3,President,,Republican,Blank Votes,0
Arlington,-,5,President,,Green-Rainbow,Kent Mesplay,0
E. Brookfield,-,1,President,,Republican,All Others,0
Shrewsbury,-,5,President,,Democratic,No Preference,3
Westfield,4,A,President,,Republican,All Others,0
Rockport,-,3,President,,Green-Rainbow,Kent Mesplay,0
Braintree,-,4B,President,,Republican,Rick Perry,0
Eastham,-,1,President,,Republican,Rick Perry,3
Amherst,-,9,President,,Republican,No Preference,0
Weston,-,3,President,,Republican,Rick Perry,0
Warren,-,A,President,,Democratic,Barack Obama,35
