county,town,precinct,office,district,candidate,party,votes
Norfolk,,Canton 5,U.S. House,8,Blanks,,121
Norfolk,,Canton 6,U.S. House,8,Blanks,,126
Norfolk,,,U.S. House,8,Blanks,,778
Norfolk,,Cohasset 1,U.S. House,8,Blanks,,189
Norfolk,,Cohasset 2,U.S. House,8,Blanks,,155
Norfolk,,,U.S. House,8,Blanks,,344
Norfolk,,Dedham 1,U.S. House,8,Blanks,,212
Norfolk,,Dedham 2,U.S. House,8,Blanks,,124
Norfolk,,Dedham 3,U.S. House,8,Blanks,,92
Norfolk,,Dedham 4,U.S. House,8,Blanks,,134
Norfolk,,Dedham 5,U.S. House,8,Blanks,,106
Norfolk,,Dedham 6,U.S. House,8,Blanks,,138
Norfolk,,Dedham 7,U.S. House,8,Blanks,,144
Norfolk,,,U.S. House,8,Blanks,,950
Norfolk,,,U.S. House,4,Blanks,,71
Norfolk,,Foxborough 1,U.S. House,4,Blanks,,48
Norfolk,,Foxborough 2,U.S. House,4,Blanks,,59
Norfolk,,Foxborough 3,U.S. House,4,Blanks,,54
Norfolk,,Foxborough 4,U.S. House,4,Blanks,,60
Norfolk,,Foxborough 5,U.S. House,4,Blanks,,41
Norfolk,,,U.S. House,4,Blanks,,262
Norfolk,,Franklin 1,U.S. House,4,Blanks,,71
Norfolk,,Franklin 2,U.S. House,4,Blanks,,62
Norfolk,,Franklin 3,U.S. House,4,Blanks,,60
Norfolk,,Franklin 4,U.S. House,4,Blanks,,62
Norfolk,,Franklin 5,U.S. House,4,Blanks,,69
Norfolk,,Franklin 6,U.S. House,4,Blanks,,62
Norfolk,,Franklin 7,U.S. House,4,Blanks,,80
Norfolk,,Franklin 8,U.S. House,4,Blanks,,74
Norfolk,,,U.S. House,4,Blanks,,540
Norfolk,,Holbrook 1,U.S. House,8,Blanks,,74
Norfolk,,Holbrook 2,U.S. House,8,Blanks,,92
Norfolk,,Holbrook 3,U.S. House,8,Blanks,,81
Norfolk,,Holbrook 4,U.S. House,8,Blanks,,63
Norfolk,,,U.S. House,8,Blanks,,310
Norfolk,,Medfield 1,U.S. House,4,Blanks,,47
Norfolk,,Medfield 2,U.S. House,4,Blanks,,51
Norfolk,,Medfield 3,U.S. House,4,Blanks,,65
Norfolk,,Medfield 4,U.S. House,4,Blanks,,45
Norfolk,,,U.S. House,4,Blanks,,208
Norfolk,,Medway 1,U.S. House,4,Blanks,,45
Norfolk,,Medway 2,U.S. House,4,Blanks,,45
Norfolk,,Medway 3,U.S. House,4,Blanks,,54
Norfolk,,Medway 4,U.S. House,4,Blanks,,50
Norfolk,,,U.S. House,4,Blanks,,194
Norfolk,,Millis 1,U.S. House,4,Blanks,,40
Norfolk,,Millis 2,U.S. House,4,Blanks,,40
Norfolk,,Millis 3,U.S. House,4,Blanks,,50
Norfolk,,,U.S. House,4,Blanks,,130
Norfolk,,Milton 01,U.S. House,7,Blanks,,147
Norfolk,,Milton 02,U.S. House,8,Blanks,,152
Norfolk,,Milton 03,U.S. House,8,Blanks,,132
Norfolk,,Milton 04,U.S. House,8,Blanks,,83
Norfolk,,Milton 05,U.S. House,7,Blanks,,205
Norfolk,,Milton 06,U.S. House,8,Blanks,,109
Norfolk,,Milton 07,U.S. House,8,Blanks,,89
Norfolk,,Milton 08,U.S. House,8,Blanks,,127
Norfolk,,Milton 09,U.S. House,8,Blanks,,129
Norfolk,,Milton 10,U.S. House,7,Blanks,,116
Norfolk,,,U.S. House,CD,Blanks,,1289
Norfolk,,Needham A,U.S. House,4,Blanks,,60
Norfolk,,Needham B,U.S. House,4,Blanks,,79
Norfolk,,Needham C,U.S. House,4,Blanks,,64
Norfolk,,Needham D,U.S. House,4,Blanks,,48
Norfolk,,Needham E,U.S. House,4,Blanks,,41
Norfolk,,Needham F,U.S. House,4,Blanks,,60
Norfolk,,Needham G,U.S. House,4,Blanks,,55
Norfolk,,Needham H,U.S. House,4,Blanks,,49
Norfolk,,Needham I,U.S. House,4,Blanks,,52
Norfolk,,Needham J,U.S. House,4,Blanks,,40
Norfolk,,Needham WA,U.S. House,4,Blanks,,548
Norfolk,,Norfolk 1,U.S. House,4,Blanks,,24
Norfolk,,Norfolk 2,U.S. House,4,Blanks,,51
Norfolk,,Norfolk 3,U.S. House,4,Blanks,,37
Norfolk,,Norfolk WA,U.S. House,4,Blanks,,112
Norfolk,,Norwood 1,U.S. House,8,Blanks,,120
Norfolk,,Norwood 2,U.S. House,8,Blanks,,93
Norfolk,,Norwood 3,U.S. House,8,Blanks,,110
Norfolk,,Norwood 4,U.S. House,8,Blanks,,114
Norfolk,,Norwood 5,U.S. House,8,Blanks,,80
Norfolk,,Norwood 6,U.S. House,8,Blanks,,85
Norfolk,,Norwood 7,U.S. House,8,Blanks,,81
Norfolk,,Norwood 8,U.S. House,8,Blanks,,94
Norfolk,,Norwood 9,U.S. House,8,Blanks,,120
Norfolk,,,U.S. House,8,Blanks,,897
Norfolk,,Plainville 1,U.S. House,4,Blanks,,48
Norfolk,,Plainville 2,U.S. House,4,Blanks,,33
Norfolk,,Plainville 3,U.S. House,4,Blanks,,38
Norfolk,,,U.S. House,4,Blanks,,119
Norfolk,,Quincy W1P1,U.S. House,8,Blanks,,96
Norfolk,,Quincy W1P2,U.S. House,8,Blanks,,107
Norfolk,,Quincy W1P3,U.S. House,8,Blanks,,83
Norfolk,,Quincy W1P4,U.S. House,8,Blanks,,101
Norfolk,,Quincy W1P5,U.S. House,8,Blanks,,96
Norfolk,,Quincy W2P1,U.S. House,8,Blanks,,92
Norfolk,,Quincy W2P2,U.S. House,8,Blanks,,65
Norfolk,,Quincy W2P3,U.S. House,8,Blanks,,50
Norfolk,,Quincy W2P3A,U.S. House,8,Blanks,,14
Norfolk,,Quincy W2P4,U.S. House,8,Blanks,,65
Norfolk,,Quincy W2P5,U.S. House,8,Blanks,,102
Norfolk,,Quincy W3P1,U.S. House,8,Blanks,,103
Norfolk,,Quincy W3P2,U.S. House,8,Blanks,,76
Norfolk,,Quincy W3P3,U.S. House,8,Blanks,,75
Norfolk,,Quincy W3P4,U.S. House,8,Blanks,,83
Norfolk,,Quincy W3P5,U.S. House,8,Blanks,,89
Norfolk,,Quincy W4P1,U.S. House,8,Blanks,,73
Norfolk,,Quincy W4P2,U.S. House,8,Blanks,,71
Norfolk,,Quincy W4P3,U.S. House,8,Blanks,,81
Norfolk,,Quincy W4P4,U.S. House,8,Blanks,,82
Norfolk,,Quincy W4P5,U.S. House,8,Blanks,,71
Norfolk,,Quincy W5P1,U.S. House,8,Blanks,,81
Norfolk,,Quincy W5P2,U.S. House,8,Blanks,,126
Norfolk,,Quincy W5P3,U.S. House,8,Blanks,,107
Norfolk,,Quincy W5P4,U.S. House,8,Blanks,,71
Norfolk,,Quincy W5P5,U.S. House,8,Blanks,,91
Norfolk,,Quincy W6P1,U.S. House,8,Blanks,,83
Norfolk,,Quincy W6P2,U.S. House,8,Blanks,,82
Norfolk,,Quincy W6P3,U.S. House,8,Blanks,,116
Norfolk,,Quincy W6P4,U.S. House,8,Blanks,,99
Norfolk,,Quincy W6P5,U.S. House,8,Blanks,,83
Norfolk,,,U.S. House,8,Blanks,,2614
Norfolk,,Randolph 1,U.S. House,7,Blanks,,153
Norfolk,,Randolph 2,U.S. House,7,Blanks,,145
Norfolk,,Randolph 3,U.S. House,7,Blanks,,136
Norfolk,,Randolph 4,U.S. House,7,Blanks,,141
Norfolk,,Randolph 5,U.S. House,7,Blanks,,145
Norfolk,,Randolph 6,U.S. House,7,Blanks,,124
Norfolk,,Randolph 7,U.S. House,7,Blanks,,150
Norfolk,,Randolph 8,U.S. House,7,Blanks,,139
Norfolk,,Randolph 9,U.S. House,7,Blanks,,121
Norfolk,,Randolph 10,U.S. House,7,Blanks,,123
Norfolk,,Randolph 11,U.S. House,7,Blanks,,175
Norfolk,,Randolph 12,U.S. House,7,Blanks,,161
Norfolk,,,U.S. House,7,Blanks,,1713
Norfolk,,Sharon 1,U.S. House,4,Blanks,,69
Norfolk,,Sharon 2,U.S. House,4,Blanks,,64
Norfolk,,Sharon 3,U.S. House,4,Blanks,,65
Norfolk,,Sharon 4,U.S. House,4,Blanks,,56
Norfolk,,Sharon 5,U.S. House,4,Blanks,,52
Norfolk,,,U.S. House,4,Blanks,,306
Norfolk,,Stoughton 1,U.S. House,8,Blanks,,109
Norfolk,,Stoughton 2,U.S. House,8,Blanks,,123
Norfolk,,Stoughton 3,U.S. House,8,Blanks,,117
Norfolk,,Stoughton 4,U.S. House,8,Blanks,,159
Norfolk,,Stoughton 5,U.S. House,8,Blanks,,135
Norfolk,,Stoughton 6,U.S. House,8,Blanks,,135
Norfolk,,Stoughton 7,U.S. House,8,Blanks,,99
Norfolk,,Stoughton 8,U.S. House,8,Blanks,,80
Norfolk,,,U.S. House,8,Blanks,,957
Norfolk,,Walpole 1,U.S. House,8,Blanks,,97
Norfolk,,Walpole 2,U.S. House,8,Blanks,,105
Norfolk,,Walpole 3,U.S. House,8,Blanks,,93
Norfolk,,Walpole 4,U.S. House,8,Blanks,,91
Norfolk,,Walpole 5,U.S. House,8,Blanks,,70
Norfolk,,Walpole 6,U.S. House,8,Blanks,,114
Norfolk,,Walpole 7,U.S. House,8,Blanks,,88
Norfolk,,Walpole 8,U.S. House,8,Blanks,,105
Norfolk,,,U.S. House,8,Blanks,,763
Norfolk,,Wellesley A,U.S. House,4,Blanks,,64
Norfolk,,Wellesley B,U.S. House,4,Blanks,,53
Norfolk,,Wellesley C,U.S. House,4,Blanks,,72
Norfolk,,Wellesley D,U.S. House,4,Blanks,,80
Norfolk,,Wellesley E,U.S. House,4,Blanks,,87
Norfolk,,Wellesley F,U.S. House,4,Blanks,,51
Norfolk,,Wellesley G,U.S. House,4,Blanks,,48
Norfolk,,Wellesley H,U.S. House,4,Blanks,,88
Norfolk,,Wellesley WA,U.S. House,4,Blanks,,543
Norfolk,,Westwood 1,U.S. House,8,Blanks,,173
Norfolk,,Westwood 2,U.S. House,8,Blanks,,168
Norfolk,,Westwood 3,U.S. House,8,Blanks,,180
Norfolk,,Westwood 4,U.S. House,8,Blanks,,150
Norfolk,,,U.S. House,8,Blanks,,671
Norfolk,,Weymouth 01,U.S. House,8,Blanks,,73
Norfolk,,Weymouth 02,U.S. House,8,Blanks,,114
Norfolk,,Weymouth 03,U.S. House,8,Blanks,,79
Norfolk,,Weymouth 04,U.S. House,8,Blanks,,81
Norfolk,,Weymouth 05,U.S. House,8,Blanks,,79
Norfolk,,Weymouth 06,U.S. House,8,Blanks,,89
Norfolk,,Weymouth 07,U.S. House,8,Blanks,,75
Norfolk,,Weymouth 08,U.S. House,8,Blanks,,82
Norfolk,,Weymouth 09,U.S. House,8,Blanks,,73
Norfolk,,Weymouth 10,U.S. House,8,Blanks,,62
Norfolk,,Weymouth 11,U.S. House,8,Blanks,,95
Norfolk,,Weymouth 12,U.S. House,8,Blanks,,74
Norfolk,,Weymouth 13,U.S. House,8,Blanks,,54
Norfolk,,Weymouth 14,U.S. House,8,Blanks,,74
Norfolk,,Weymouth 15,U.S. House,8,Blanks,,87
Norfolk,,Weymouth 16,U.S. House,8,Blanks,,82
Norfolk,,Weymouth 17,U.S. House,8,Blanks,,82
Norfolk,,Weymouth 18,U.S. House,8,Blanks,,89
Norfolk,,,U.S. House,8,Blanks,,1444
Norfolk,,Wrentham 1,U.S. House,4,Blanks,,39
Norfolk,,Wrentham 2,U.S. House,4,Blanks,,60
Norfolk,,Wrentham 3,U.S. House,4,Blanks,,53
Norfolk,,,U.S. House,4,Blanks,,152
Norfolk,,,U.S. House,ALL,Blanks,,18984
Norfolk,,,State Senate,NBP,Brian Joyce,D,1955
Norfolk,,Bellingham 1,State Senate,WON,Richard Moore,D,1166
Norfolk,,Bellingham 2,State Senate,WON,Richard Moore,D,1300
Norfolk,,Bellingham 3,State Senate,WON,Richard Moore,D,1186
Norfolk,,Bellingham 4,State Senate,WON,Richard Moore,D,1086
Norfolk,,Bellingham 4A,State Senate,WON,Richard Moore,D,127
Norfolk,,Bellingham 5,State Senate,WON,Richard Moore,D,1246
Norfolk,,,State Senate,WON,Richard Moore,D,6111
Norfolk,,Braintree 1A,State Senate,NBP,Brian Joyce,D,1215
Norfolk,,Braintree 1B,State Senate,NBP,Brian Joyce,D,1026
Norfolk,,Braintree 2A,State Senate,NBP,Brian Joyce,D,1251
Norfolk,,Braintree 2B,State Senate,NBP,Brian Joyce,D,1207
Norfolk,,Braintree 3A,State Senate,NP,John Keenan,D,1081
Norfolk,,Braintree 3B,State Senate,NP,John Keenan,D,1138
Norfolk,,Braintree 4A,State Senate,NP,John Keenan,D,1014
Norfolk,,Braintree 4B,State Senate,NP,John Keenan,D,1027
Norfolk,,Braintree 5A,State Senate,NP,John Keenan,D,1050
Norfolk,,Braintree 5B,State Senate,NP,John Keenan,D,1147
Norfolk,,Braintree 6A,State Senate,NP,John Keenan,D,1312
Norfolk,,Braintree 6B,State Senate,NP,John Keenan,D,1148
Norfolk,,,State Senate,SEN,Democrats,D,0
Norfolk,,Brookline 01,State Senate,MNO1,Cynthia Stone Creem,D,1298
Norfolk,,Brookline 02,State Senate,MNO1,Cynthia Stone Creem,D,988
Norfolk,,Brookline 03,State Senate,MNO1,Cynthia Stone Creem,D,1397
Norfolk,,Brookline 04,State Senate,MNO1,Cynthia Stone Creem,D,1291
Norfolk,,Brookline 05,State Senate,MNO1,Cynthia Stone Creem,D,1469
Norfolk,,Brookline 06,State Senate,MNO1,Cynthia Stone Creem,D,1438
Norfolk,,Brookline 07,State Senate,MNO1,Cynthia Stone Creem,D,1339
Norfolk,,Brookline 08,State Senate,MNO1,Cynthia Stone Creem,D,1434
Norfolk,,Brookline 09,State Senate,MNO1,Cynthia Stone Creem,D,1372
Norfolk,,Brookline 10,State Senate,MNO1,Cynthia Stone Creem,D,1337
Norfolk,,Brookline 11,State Senate,MNO1,Cynthia Stone Creem,D,1467
Norfolk,,Brookline 12,State Senate,MNO1,Cynthia Stone Creem,D,1665
Norfolk,,Brookline 13,State Senate,MNO1,Cynthia Stone Creem,D,1373
Norfolk,,Brookline 14,State Senate,MNO1,Cynthia Stone Creem,D,1317
Norfolk,,Brookline 15,State Senate,MNO1,Cynthia Stone Creem,D,1331
Norfolk,,Brookline 16,State Senate,MNO1,Cynthia Stone Creem,D,1209
Norfolk,,,State Senate,MNO1,Cynthia Stone Creem,D,21725
Norfolk,,Canton 1,State Senate,NBP,Brian Joyce,D,1464
Norfolk,,Canton 2,State Senate,NBP,Brian Joyce,D,1605
Norfolk,,Canton 3,State Senate,NBP,Brian Joyce,D,1460
Norfolk,,Canton 4,State Senate,NBP,Brian Joyce,D,1668
Norfolk,,Canton 5,State Senate,NBP,Brian Joyce,D,1615
Norfolk,,Canton 6,State Senate,NBP,Brian Joyce,D,1500
Norfolk,,,State Senate,NBP,Brian Joyce,D,9312
Norfolk,,Cohasset 1,State Senate,PN,Genevieve Davis,D,694
Norfolk,,Cohasset 2,State Senate,PN,Genevieve Davis,D,713
Norfolk,,,State Senate,PN,Genevieve Davis,D,1407
Norfolk,,Dedham 1,State Senate,NS,Michael Rush,D,1186
Norfolk,,Dedham 2,State Senate,NS,Michael Rush,D,1432
Norfolk,,Dedham 3,State Senate,NS,Michael Rush,D,1279
Norfolk,,Dedham 4,State Senate,NS,Michael Rush,D,1301
Norfolk,,Dedham 5,State Senate,NS,Michael Rush,D,1407
Norfolk,,Dedham 6,State Senate,NS,Michael Rush,D,1477
Norfolk,,Dedham 7,State Senate,NS,Michael Rush,D,1380
Norfolk,,,State Senate,NS,Michael Rush,D,9462
Norfolk,,,State Senate,NS,Michael Rush,D,2074
Norfolk,,Foxborough 1,State Senate,BRN,James Timilty,D,1028
Norfolk,,Foxborough 2,State Senate,BRN,James Timilty,D,1199
Norfolk,,Foxborough 3,State Senate,BRN,James Timilty,D,1132
Norfolk,,Foxborough 4,State Senate,BRN,James Timilty,D,1119
Norfolk,,Foxborough 5,State Senate,BRN,James Timilty,D,1008
Norfolk,,,State Senate,BRN,James Timilty,D,5486
Norfolk,,Franklin 5,State Senate,MNO2,Karen Spilka,D,1592
Norfolk,,Franklin 6,State Senate,MNO2,Karen Spilka,D,1406
Norfolk,,Franklin 8,State Senate,MNO2,Karen Spilka,D,1470
Norfolk,,,State Senate,MN02,Karen Spilka,D,4468
Norfolk,,Holbrook 1,State Senate,NP,John Keenan,D,997
Norfolk,,Holbrook 2,State Senate,NP,John Keenan,D,994
Norfolk,,Holbrook 3,State Senate,NP,John Keenan,D,989
Norfolk,,Holbrook 4,State Senate,NP,John Keenan,D,972
Norfolk,,,State Senate,NP,John Keenan,D,3952
Norfolk,,Medfield 1,State Senate,BRN,James Timilty,D,985
Norfolk,,Medfield 2,State Senate,BRN,James Timilty,D,945
Norfolk,,Medfield 3,State Senate,BRN,James Timilty,D,1030
Norfolk,,Medfield 4,State Senate,BRN,James Timilty,D,858
Norfolk,,,State Senate,BRN,James Timilty,D,3818
Norfolk,,Medway 1,State Senate,MNO2,Karen Spilka,D,1177
Norfolk,,Medway 2,State Senate,MNO2,Karen Spilka,D,1287
Norfolk,,Medway 3,State Senate,MNO2,Karen Spilka,D,1291
Norfolk,,Medway 4,State Senate,MNO2,Karen Spilka,D,1343
Norfolk,,,State Senate,MNO2,Karen Spilka,D,5098
Norfolk,,Milton 01,State Senate,NBP,Brian Joyce,D,1310
Norfolk,,Milton 02,State Senate,NBP,Brian Joyce,D,1337
Norfolk,,Milton 03,State Senate,NBP,Brian Joyce,D,1192
Norfolk,,Milton 04,State Senate,NBP,Brian Joyce,D,1261
Norfolk,,Milton 05,State Senate,NBP,Brian Joyce,D,970
Norfolk,,Milton 06,State Senate,NBP,Brian Joyce,D,1173
Norfolk,,Milton 07,State Senate,NBP,Brian Joyce,D,1048
Norfolk,,Milton 08,State Senate,NBP,Brian Joyce,D,1146
Norfolk,,Milton 09,State Senate,NBP,Brian Joyce,D,1114
Norfolk,,Milton 10,State Senate,NBP,Brian Joyce,D,923
Norfolk,,,State Senate,NBP,Brian Joyce,D,11474
Norfolk,,Needham D,State Senate,NS,Michael Rush,D,1164
Norfolk,,Needham E,State Senate,NS,Michael Rush,D,1211
Norfolk,,Needham F,State Senate,NS,Michael Rush,D,1233
Norfolk,,Needham G,State Senate,NS,Michael Rush,D,958
Norfolk,,Needham H,State Senate,NS,Michael Rush,D,1174
Norfolk,,Needham WA,State Senate,NS,Michael Rush,D,0
Norfolk,,Norwood 1,State Senate,NS,Michael Rush,D,1252
Norfolk,,Norwood 2,State Senate,NS,Michael Rush,D,1178
Norfolk,,Norwood 3,State Senate,NS,Michael Rush,D,1202
Norfolk,,Norwood 4,State Senate,NS,Michael Rush,D,1221
Norfolk,,Norwood 5,State Senate,NS,Michael Rush,D,930
Norfolk,,Norwood 6,State Senate,NS,Michael Rush,D,973
Norfolk,,Norwood 7,State Senate,NS,Michael Rush,D,1090
Norfolk,,Norwood 8,State Senate,NS,Michael Rush,D,1307
Norfolk,,Norwood 9,State Senate,NS,Michael Rush,D,1240
Norfolk,,,State Senate,NS,Michael Rush,D,10393
Norfolk,,Quincy W1P1,State Senate,NP,John Keenan,D,1000
Norfolk,,Quincy W1P2,State Senate,NP,John Keenan,D,825
Norfolk,,Quincy W1P3,State Senate,NP,John Keenan,D,1100
Norfolk,,Quincy W1P4,State Senate,NP,John Keenan,D,1329
Norfolk,,Quincy W1P5,State Senate,NP,John Keenan,D,1402
Norfolk,,Quincy W2P1,State Senate,NP,John Keenan,D,1081
Norfolk,,Quincy W2P2,State Senate,NP,John Keenan,D,1057
Norfolk,,Quincy W2P3,State Senate,NP,John Keenan,D,504
Norfolk,,Quincy W2P3A,State Senate,NP,John Keenan,D,116
Norfolk,,Quincy W2P4,State Senate,NP,John Keenan,D,855
Norfolk,,Quincy W2P5,State Senate,NP,John Keenan,D,1115
Norfolk,,Quincy W3P1,State Senate,NP,John Keenan,D,1175
Norfolk,,Quincy W3P2,State Senate,NP,John Keenan,D,1053
Norfolk,,Quincy W3P3,State Senate,NP,John Keenan,D,782
Norfolk,,Quincy W3P4,State Senate,NP,John Keenan,D,1213
Norfolk,,Quincy W3P5,State Senate,NP,John Keenan,D,790
Norfolk,,Quincy W4P1,State Senate,NP,John Keenan,D,1032
Norfolk,,Quincy W4P2,State Senate,NP,John Keenan,D,1233
Norfolk,,Quincy W4P3,State Senate,NP,John Keenan,D,1198
Norfolk,,Quincy W4P4,State Senate,NP,John Keenan,D,878
Norfolk,,Quincy W4P5,State Senate,NP,John Keenan,D,1011
Norfolk,,Quincy W5P1,State Senate,NP,John Keenan,D,951
Norfolk,,Quincy W5P2,State Senate,NP,John Keenan,D,960
Norfolk,,Quincy W5P3,State Senate,NP,John Keenan,D,1150
Norfolk,,Quincy W5P4,State Senate,NP,John Keenan,D,1008
Norfolk,,Quincy W5P5,State Senate,NP,John Keenan,D,1147
Norfolk,,Quincy W6P1,State Senate,NP,John Keenan,D,985
Norfolk,,Quincy W6P2,State Senate,NP,John Keenan,D,746
Norfolk,,Quincy W6P3,State Senate,NP,John Keenan,D,1217
Norfolk,,Quincy W6P4,State Senate,NP,John Keenan,D,955
Norfolk,,Quincy W6P5,State Senate,NP,John Keenan,D,1459
Norfolk,,,State Senate,NP,John Keenan,D,31327
Norfolk,,Randolph 1,State Senate,NBP,Brian Joyce,D,1070
Norfolk,,Randolph 2,State Senate,NBP,Brian Joyce,D,980
Norfolk,,Randolph 3,State Senate,NBP,Brian Joyce,D,987
Norfolk,,Randolph 4,State Senate,NBP,Brian Joyce,D,1102
Norfolk,,Randolph 5,State Senate,NBP,Brian Joyce,D,1001
Norfolk,,Randolph 6,State Senate,NBP,Brian Joyce,D,916
Norfolk,,Randolph 7,State Senate,NBP,Brian Joyce,D,1055
Norfolk,,Randolph 8,State Senate,NBP,Brian Joyce,D,1129
Norfolk,,Randolph 9,State Senate,NBP,Brian Joyce,D,1049
Norfolk,,Randolph 10,State Senate,NBP,Brian Joyce,D,1144
Norfolk,,Randolph 11,State Senate,NBP,Brian Joyce,D,1133
Norfolk,,Randolph 12,State Senate,NBP,Brian Joyce,D,1084
Norfolk,,,State Senate,NBP,Brian Joyce,D,12650
Norfolk,,Sharon 1,State Senate,BRN,James Timilty,D,1459
Norfolk,,Sharon 2,State Senate,NBP,Brian Joyce,D,1459
Norfolk,,Sharon 3,State Senate,NBP,Brian Joyce,D,1653
Norfolk,,Sharon 4,State Senate,BRN,James Timilty,D,1422
Norfolk,,Sharon 5,State Senate,BRN,James Timilty,D,1181
Norfolk,,,State Senate,SEN,Democrats,D,0
Norfolk,,Stoughton 1,State Senate,NBP,Brian Joyce,D,1487
Norfolk,,Stoughton 2,State Senate,NBP,Brian Joyce,D,1320
Norfolk,,Stoughton 3,State Senate,NBP,Brian Joyce,D,1344
Norfolk,,Stoughton 4,State Senate,NBP,Brian Joyce,D,1459
Norfolk,,Stoughton 5,State Senate,NBP,Brian Joyce,D,1175
Norfolk,,Stoughton 6,State Senate,NBP,Brian Joyce,D,1641
Norfolk,,Stoughton 7,State Senate,NBP,Brian Joyce,D,1249
Norfolk,,Stoughton 8,State Senate,NBP,Brian Joyce,D,1014
Norfolk,,,State Senate,NBP,Brian Joyce,D,10689
Norfolk,,Walpole 1,State Senate,BRN,James Timilty,D,1062
Norfolk,,Walpole 2,State Senate,BRN,James Timilty,D,1182
Norfolk,,Walpole 3,State Senate,BRN,James Timilty,D,1232
Norfolk,,Walpole 4,State Senate,BRN,James Timilty,D,1147
Norfolk,,Walpole 5,State Senate,BRN,James Timilty,D,1038
Norfolk,,Walpole 6,State Senate,BRN,James Timilty,D,1212
Norfolk,,Walpole 7,State Senate,BRN,James Timilty,D,1106
Norfolk,,Walpole 8,State Senate,BRN,James Timilty,D,1040
Norfolk,,,State Senate,BRN,James Timilty,D,9019
Norfolk,,Wellesley A,State Senate,MNO1,Cynthia Stone Creem,D,1362
Norfolk,,Wellesley C,State Senate,MNO1,Cynthia Stone Creem,D,1310
Norfolk,,Wellesley D,State Senate,MNO1,Cynthia Stone Creem,D,1493
Norfolk,,Wellesley E,State Senate,MNO1,Cynthia Stone Creem,D,1245
Norfolk,,Wellesley H,State Senate,MNO1,Cynthia Stone Creem,D,1295
Middlesex,,Wellesley WA,State Senate,MNO1,Cynthia Stone Creem,D,6705
Norfolk,,Westwood 1,State Senate,NS,Michael Rush,D,1493
Norfolk,,Westwood 2,State Senate,NS,Michael Rush,D,1522
Norfolk,,Westwood 3,State Senate,NS,Michael Rush,D,1476
Norfolk,,Westwood 4,State Senate,NS,Michael Rush,D,1312
Norfolk,,,State Senate,NS,Michael Rush,D,5803
Norfolk,,Weymouth 01,State Senate,PN,Genevieve Davis,D,487
Norfolk,,Weymouth 02,State Senate,PN,Genevieve Davis,D,536
Norfolk,,Weymouth 03,State Senate,PN,Genevieve Davis,D,473
Norfolk,,Weymouth 04,State Senate,PN,Genevieve Davis,D,401
Norfolk,,Weymouth 05,State Senate,PN,Genevieve Davis,D,485
Norfolk,,Weymouth 06,State Senate,PN,Genevieve Davis,D,461
Norfolk,,Weymouth 07,State Senate,PN,Genevieve Davis,D,466
Norfolk,,Weymouth 08,State Senate,PN,Genevieve Davis,D,518
Norfolk,,Weymouth 09,State Senate,PN,Genevieve Davis,D,466
Norfolk,,Weymouth 10,State Senate,PN,Genevieve Davis,D,461
Norfolk,,Weymouth 11,State Senate,PN,Genevieve Davis,D,474
Norfolk,,Weymouth 12,State Senate,PN,Genevieve Davis,D,449
Norfolk,,Weymouth 13,State Senate,PN,Genevieve Davis,D,473
Norfolk,,Weymouth 14,State Senate,PN,Genevieve Davis,D,459
Norfolk,,Weymouth 15,State Senate,PN,Genevieve Davis,D,498
Norfolk,,Weymouth 16,State Senate,PN,Genevieve Davis,D,492
Norfolk,,Weymouth 17,State Senate,PN,Genevieve Davis,D,458
Norfolk,,Weymouth 18,State Senate,PN,Genevieve Davis,D,483
Norfolk,,,State Senate,PN,Genevieve Davis,D,8540
Norfolk,,,State Senate,SEN,Democrats,D,207998
Norfolk,,Cohasset 1,State Senate,PN,Robert Hedlund,R,1663
Norfolk,,Cohasset 2,State Senate,PN,Robert Hedlund,R,1554
Norfolk,,,State Senate,PN,Robert Hedlund,R,3217
Norfolk,,Foxborough 1,State Senate,BRN,Jeffrey Bailey,R,578
Norfolk,,Foxborough 2,State Senate,BRN,Jeffrey Bailey,R,691
Norfolk,,Foxborough 3,State Senate,BRN,Jeffrey Bailey,R,690
Norfolk,,Foxborough 4,State Senate,BRN,Jeffrey Bailey,R,670
Norfolk,,Foxborough 5,State Senate,BRN,Jeffrey Bailey,R,652
Norfolk,,,State Senate,BRN,Jeffrey Bailey,R,3281
Norfolk,,Franklin 1,State Senate,NBM,Richard Ross,R,1428
Norfolk,,Franklin 2,State Senate,NBM,Richard Ross,R,1365
Norfolk,,Franklin 3,State Senate,NBM,Richard Ross,R,1503
Norfolk,,Franklin 4,State Senate,NBM,Richard Ross,R,1719
Norfolk,,Franklin 7,State Senate,NBM,Richard Ross,R,1695
Norfolk,,,State Senate,SEN,Richard Ross,R,7710
Norfolk,,Medfield 1,State Senate,BRN,Jeffrey Bailey,R,642
Norfolk,,Medfield 2,State Senate,BRN,Jeffrey Bailey,R,694
Norfolk,,Medfield 3,State Senate,BRN,Jeffrey Bailey,R,778
Norfolk,,Medfield 4,State Senate,BRN,Jeffrey Bailey,R,794
Norfolk,,,State Senate,BRN,Jeffrey Bailey,R,2908
Norfolk,,Millis 1,State Senate,NBM,Richard Ross,R,1144
Norfolk,,Millis 2,State Senate,NBM,Richard Ross,R,1127
Norfolk,,Millis 3,State Senate,NBM,Richard Ross,R,1156
Norfolk,,,State Senate,NBM,Richard Ross,R,3427
